link,category,title,total_time,yields,ingredients,instructions,image,nutrients,dish,author
https://www.ah.nl/allerhande/recept/R-R1187632/groentelasagne-met-ricotta,zonder-vlees-vis,Groentelasagne met ricotta,90,4 serving(s),aubergines olijfolie schaal spinazie crème paprika ricotta pizzasaus aromatizzata,"Verwarm de oven voor op 180 °C.
Snijd de auber­gines in de lengte in plakken van een 1⁄2 cm dik. Verhit de grillpan zonder olie of boter.
Bestrijk de aubergine­plakken met de olie, bestrooi met peper en eventueel zout en gril in 2 delen 6 min. Keer halverwege.
Snijd ondertussen de courgettes in de lengte in plakken van een 1⁄2 cm dik.
Bestrijk de courgette met de olie, bestrooi met peper en eventueel zout en gril in 2 delen 5 min. Keer halverwege.
Snijd ondertussen de tomaten in plakjes. Verwarm de spinazie in een pan op laag vuur. Rasp de Parmezaanse kaas.
Voeg als de spinazie ontdooid is de helft van de kaas toe en neem van het vuur. Laat de paprika uitlekken.
Boen de citroen schoon en rasp de gele schil van de citroen. Meng door de ricotta.
Vet de ovenschaal in. Verdeel een 1/2 el spinazie per persoon over de ovenschaal.
Bedek achtereenvolgens met 1/3 van de aubergine, 1/3 van de courgette, 1/3 van de pizzasaus, 1/3 van de paprika en 1/3 van de rest van de spinazie.
Maak zo nog 2 lagen.
Verdeel de ricotta erover. Leg de tomatenplakjes erop en bestrooi met de rest van de kaas.
Bak de lasagne ca. 45 min. in het midden van de oven.",https://static.ah.nl/static/recepten/img_083432_2048x1496_JPG.jpg,"{'calories': '495 kcal', 'fatContent': '31 g vet', 'saturatedFatContent': '13 g waarvan verzadigd', 'carbohydrateContent': '29 g koolhydraten', 'proteinContent': '21 g eiwit'}",lasagne,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187626/hartige-skullpizza-s,zonder-vlees-vis,Hartige skullpizza's,40,4 serving(s),pizzabodems houtoven winterpeen zak Taggia-olijven mais blik kappertjes geitenkaas,"Verwarm de oven voor op 200 °C. Leg de pizzabodems op 2 met bakpapier beklede bakplaten.
Schil de winterpeen en snijd in dunne plakjes.
Steek met een uitsteekvormpje bloemetjes uit de plakjes winterpeen. Houd zowel de bloemetjes als de uitgestoken plakjes apart.
Halveer de paprika’s, verwijder de steelaanzet en zaadlijsten en snijd de helften doormidden.
Steek uit de paprika met uitsteekvormpjes 8 geribbelde rondjes en 4 hartjes uit. Snijd de rest van de paprika in stukjes.
Laat de olijven, mais en kappertjes uitlekken.
Maak op de pizza’s van de stukjes paprika, mais en kappertjes de contouren van een doodshoofdje.
Rasp de geitenkaas. Strooi de geraspte kaas op 2 pizza’s om het doodshoofdje heen. Vul er bij de andere 2 pizza’s het doodshoofdje mee.
Gebruik de uitgestoken plakjes peen, -bloemetjes en paprikarondjes als ogen, de paprikahartjes (omgekeerd) als neuzen en de olijven en mais als monden.
Gebruik de rest van de groenten om de doodshoofdjes te garneren. Bak de pizza’s ca. 10 min. in de oven.",https://static.ah.nl/static/recepten/img_083435_2048x1496_JPG.jpg,"{'calories': '725 kcal', 'fatContent': '22 g vet', 'saturatedFatContent': '11 g waarvan verzadigd', 'carbohydrateContent': '104 g koolhydraten', 'proteinContent': '24 g eiwit'}",pizza,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187622/truffel-risotto-met-spinazie-en-gekookt-ei,zonder-vlees-vis,Truffel risotto met spinazie en gekookt ei,35,2 serving(s),water sjalotten knoflook roomboter truffel-paddenstoelentapenade paprika ui bieslook risottorijst eieren spinazie,"Breng een pan met het water en de bouillontablet aan de kook. Snipper ondertussen de sjalotten en snijd de knoflook fijn.
Verhit de boter in een pan met dikke bodem en fruit de sjalot 1 min. Voeg de knoflook, de tapenade en paddenstoelenmix toe en bak 2 min.
Voeg de risottorijst toe en bak 3 min. tot de korrels glazig zijn. Voeg een scheut bouillon toe en roer tot deze is opgenomen.
Blijf herhalen tot de rijst beetgaar is. Dit duurt ca. 20 min.
Kook de eieren 6 min. Laat schrikken, pel en halveer ze.
Schep de spinazie voorzichtig door de risotto tot de blaadjes zijn geslonken.
Neem de pan van het vuur en voeg de rest van de boter en tapenade toe. Bestrooi met de kaasflakes en breng op smaak met peper.
Verdeel de risotto over diepe borden en leg het ei erop.",https://static.ah.nl/static/recepten/img_115522_2048x1496_JPG.jpg,"{'calories': '695 kcal', 'fatContent': '34 g vet', 'saturatedFatContent': '20 g waarvan verzadigd', 'carbohydrateContent': '68 g koolhydraten', 'proteinContent': '27 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187617/paddenstoelenrisotto-met-paprika,zonder-vlees-vis,Paddenstoelenrisotto met paprika,30,4 serving(s),sjalotten roomboter risottorijst wijn water paddenstoelenbouillontabletten paprika paprika bieslook knoflook citroen,"Snijd de sjalotten fijn. Verhit de boter in een ruime pan met dikke bodem en fruit de sjalot 2 min.
Voeg de rijst toe en bak 3 min. Voeg de wijn toe en roer tot deze door de rijst is opgenomen.
Breng het water met de bouillon tabletten tegen de kook aan. Voeg een scheut bouillon toe aan de risotto en roer tot die is opgenomen.
Voeg weer een scheut bouillon toe en ga zo door tot de rijst beetgaar is. Dit duurt ca. 20 min.
Halveer de paprika, verwijder de steelaanzet en zaadlijsten en snijd het vruchtvlees in reepjes.
Verhit de boter in een hapjespan en bak de paprika en paddenstoelenmix 8 min. al roerend op middelhoog vuur. Pers de knoflook erboven.
Boen de citroen schoon. Rasp de gele schil van de citroen en pers de vrucht uit.
Meng het citroenrasp, 2 el citroensap en de rest van de boter door de risotto en voeg de paddenstoelenmix toe.
Breng op smaak met peper en eventueel zout. Bestrooi met de kaas.",https://static.ah.nl/static/recepten/img_083454_2048x1496_JPG.jpg,"{'calories': '560 kcal', 'fatContent': '23 g vet', 'saturatedFatContent': '15 g waarvan verzadigd', 'carbohydrateContent': '66 g koolhydraten', 'proteinContent': '17 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187600/kleurrijke-groentepasta-met-zoete-aardappel,zonder-vlees-vis,Kleurrijke groentepasta met zoete aardappel,35,4 serving(s),aardappel winterpeen olijfolie spekreepjes kaas pompoenpitten,"Was de paprika’s, halveer ze en verwijder met een scherp mes de steelaanzet en zaadlijsten. Snijd het vruchtvlees in stukjes van 1 cm.
Schil de aardappelen en winterpeen en snijd in blokjes van een ½ cm.
Verhit de olie in de wok en roerbak de spekjes op middelhoog vuur in 5 min. krokant. Voeg de paprika, aardappel en peen toe en roerbak nog 12 min.
Voeg de laatste 2 min. de courgettespaghetti en kookroom toe. Breng op smaak met zout.
Verdeel over de borden en bestrooi met de kaas en pompoenpitten.",https://static.ah.nl/static/recepten/img_104703_2048x1496_JPG.jpg,"{'calories': '640 kcal', 'fatContent': '44 g vet', 'saturatedFatContent': '18 g waarvan verzadigd', 'carbohydrateContent': '34 g koolhydraten', 'proteinContent': '24 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187559/pizza-met-regenboog-van-groenten,zonder-vlees-vis,Pizza met regenboog van groenten,27,2 serving(s),ui paprika mais blik avocado kaas pizzabodem tomaat,"Verwarm de oven voor op 200 °C.
Snipper de ui grof. Verwijder de steelaanzet en zaadlijsten van de paprika en snijd het vruchtvlees in blokjes.
Laat de maïs uitlekken. Snijd de avocado’s overlangs doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil.
Snijd de avocado's in blokjes en schep er voorzichtig de pestospread door. Verdeel de kaas over de pizzabodems.
Verdeel de ui over de buitenste rand van de pizza's. Maak ook randen met de paprika, maïs en avocado en werk hierbij van de buitenkant naar het midden.
Bak de pizza’s tegelijk in de oven in ca. 12 min. gaar. Wissel ze halverwege van plaats. Lekker!",https://static.ah.nl/static/recepten/img_081836_2048x1496_JPG.jpg,"{'calories': '612 kcal', 'fatContent': '31 g vet', 'saturatedFatContent': '8 g waarvan verzadigd', 'carbohydrateContent': '63 g koolhydraten', 'proteinContent': '18 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187459/gino-d-acampos-pasta-met-aubergine-en-tomaten-knoflooksaus,zonder-vlees-vis,Gino D'Acampos pasta met aubergine en tomaten-knoflooksaus,45,4 serving(s),basilicumblaadjes romatomaten water aubergines knoflook vierge olijfolie tomatenblokjes,"Snijd de basilicumblaadjes fijn. Halveer de romatomaten en verwijder de zaadlijsten. Snijd te tomaten in kwarten.
Breng het water met het bouillontablet in een grote pan aan de kook.
Snijd van de aubergines aan beide kanten een plakje van 1 cm af (met het groen). Snijd elke aubergine in blokjes van 3 cm.
Kook de aubergineblokjes 8 min. op laag vuur in de bouillon. Giet af in een vergiet en laat afkoelen.
Druk als de blokjes koud zijn zo veel mogelijk water eruit.
Pers de knoflook. Verhit de olie in een grote koekenpan en fruit de knoflook 1 minuut. Voeg de aubergineblokjes toe en bak ze in 5 min. rondom bruin.
Roer af en toe met een houten lepel; dat is zachter voor de ingrediënten en je pan.
Voeg de tomatenblokjes toe, breng op smaak met peper en eventueel zout en laat de saus op halfhoog vuur 15 min. pruttelen.
Roer af en toe. Voeg het basilicum en de stukken tomaat toe en laat de saus nog 10 min. pruttelen. Roer de saus om de paar minuten door.
Kook ondertussen de pasta in een grote pan kokend water met zout volgens de aanwijzingen op de verpakking beetgaar. Giet af en doe terug in de pan.
Rasp de kaas.
Schenk de saus over de pasta. Roer alles 15 sec. rustig door elkaar, zodat de smaken zich mengen. Bestrooi met de Parmezaanse kaas en serveer direct.",https://static.ah.nl/static/recepten/img_081177_2048x1496_JPG.jpg,"{'calories': '345 kcal', 'fatContent': '9 g vet', 'saturatedFatContent': '2 g waarvan verzadigd', 'carbohydrateContent': '52 g koolhydraten', 'proteinContent': '12 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187450/ravioli-met-geitenkaas-en-paddenstoelensaus,zonder-vlees-vis,Ravioli met geitenkaas en paddenstoelensaus,15,4 serving(s),kruidenmix sjalotten paddenstoelen pasta olijfolie slagroom geitenkaas,"Breng een ruime hoeveelheid water aan de kook en voeg de helft van de kruidenmix toe. Kook hierin de ravioli volgens de aanwijzingen op de verpakking.
Snijd ondertussen de blaadjes van de rest van de kruiden fijn. Houd een paar blaadjes oregano achter voor de garnering.
Snipper de sjalot fijn en snijd de paddenstoelen in stukjes.
Verhit de olie in een grote koekenpan en fruit de sjalot op laag vuur 2 min. Zet het vuur hoger en bak de kruiden en paddenstoelen 2 min.
Breng op smaak met peper en eventueel zout. Voeg de slagroom toe en laat op hoog vuur 2-3 min. inkoken.
Giet ondertussen de pasta af in een vergiet en laat uitlekken. Verwijder de kruidentakjes. Verdeel de kaas in stukjes.
Meng de pasta met de paddenstoelenroomsaus en 2/3 van de kaas. Garneer met de achtergehouden blaadjes oregano en de rest van de kaas.",https://static.ah.nl/static/recepten/img_081273_2048x1496_JPG.jpg,"{'calories': '745 kcal', 'fatContent': '43 g vet', 'saturatedFatContent': '24 g waarvan verzadigd', 'carbohydrateContent': '60 g koolhydraten', 'proteinContent': '27 g eiwit'}",ravioli,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187434/roerbakrisotto-met-sperziebonensalade,zonder-vlees-vis,Roerbakrisotto met sperziebonensalade,13,4 serving(s),sperzieboon olijfolie uien water cherrytomaten,"Kook de sperziebonen in water met zout in 10 min. beetgaar. Giet af en laat uitlekken.
Verhit ondertussen de olie in een wok en bak de uien 2 min. Voeg de rijst toe en bak nog 1 min. Voeg de bouillontabletten en kokend water toe.
Breng aan de kook en laat in 4 min. op middelhoog vuur gaar worden. Roer regelmatig. Neem van het vuur en voeg de kaas toe.
Breng op smaak met zwarte peper.
Halveer ondertussen de cherrytomaten. Meng ze met de dragon, sperziebonen en de rest van de olie in een kom.
Breng op smaak met peper en eventueel zout. Serveer de risotto met de bonensalade ernaast.",https://static.ah.nl/static/recepten/img_081188_2048x1496_JPG.jpg,"{'calories': '700 kcal', 'fatContent': '33 g vet', 'saturatedFatContent': '8 g waarvan verzadigd', 'carbohydrateContent': '81 g koolhydraten', 'proteinContent': '16 g eiwit'}",risotto,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187431/verse-pasta-in-kruidige-tomatensaus,zonder-vlees-vis,Verse pasta in kruidige tomatensaus,15,4 serving(s),pasta cherrytomaten peper olijfolie roerbakgroente peultjes pastasaus basis kruiden pijnboompitten,"Kook de pasta volgens de aanwijzingen op de verpakking. Halveer de cherrytomaten.
Snijd het steeltje van de rode peper. Halveer de peper in de lengte, verwijder met een scherpmesje de zaadlijsten en snijd het vruchtvlees fijn.
Verhit de olie in een wok en roerbak de roerbakgroente, rode peper, peultjes en cherrytomaten 5 min. op middelhoog vuur.
Voeg de saus toe en verwarm 3 min. Roer regelmatig.
Rasp ondertussen de kaas. Giet de pasta af in een vergiet en laat uitlekken.
Schep de pasta door de saus en verdeel over de borden. Bestrooi met de kaas en pijnboompitten.",https://static.ah.nl/static/recepten/img_105315_2048x1496_JPG.jpg,"{'calories': '645 kcal', 'fatContent': '25 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '73 g koolhydraten', 'proteinContent': '27 g eiwit'}",pasta,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187414/bloemkoolpizza-s-met-tomaat-en-paddenstoelen,zonder-vlees-vis,Bloemkoolpizza's met tomaat en paddenstoelen,30,4 serving(s),olijfolie bollen mozzarella paprika ui bieslook cherrytomaten rucola,"Verwarm de oven voor op 220 °C. Bekleed per 2 pizza's een bakplaat met bakpapier.
Verhit de olie in een hapjespan en bak de paddenstoelenmix 5 min. op middelhoog vuur. Snijd ondertussen de mozzarella in blokjes.
Verdeel de tomato frito over de pizzabodem(s) en smeer dun uit met de bolle kant van een lepel.
Verdeel de paddenstoelenmix, mozzarellablokjes en cherrytomaten gelijkmatig over de pizzabodem(s). Bestrooi met peper en eventueel zout.
Bak de pizza('s) ca. 10 min. in de oven. Bak je meer dan 2 pizza's op bakplaten onder elkaar, wissel dan de bakplaten halverwege om. Haal de pizza’s uit de oven, leg op elk bord een pizza bord en verdeel de rucola erover.",https://static.ah.nl/static/recepten/img_103750_2048x1496_JPG.jpg,"{'calories': '685 kcal', 'fatContent': '24 g vet', 'saturatedFatContent': '9 g waarvan verzadigd', 'carbohydrateContent': '85 g koolhydraten', 'proteinContent': '29 g eiwit'}",pizza,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187384/groenterijke-nasi-met-zelfgemaakte-atjar,zonder-vlees-vis,Groenterijke nasi met zelfgemaakte atjar,25,4 serving(s),rijst uien ui cm knoflook roerbakgehakt wokgroente paprika spitskool eieren,"Kook de rijst volgens de aanwijzingen op de verpakking. Giet af en laat met de deksel op de pan staan tot gebruik.
Doe ondertussen voor de atjar de peen julienne in een kom en schenk het vocht van de Amsterdamse uien erover.
Halveer de Amsterdamse uien en voeg toe aan de peen. Laat staan tot gebruik en schep regelmatig om.
Snipper ondertussen de ui. Verhit de olie in een wok en bak de ui op middelhoog vuur 5 min.
Schil ondertussen de gember en snijd fijn. Snijd de knoflook fijn.
Voeg de gember, knoflook en sambal toe aan de ui en bak nog 3 min.
Voeg het roerbakgehakt toe en schep om met het uimengsel.
Draai het vuur hoog, voeg de Chinese wokgroente, spitskool en de ketjap toe en roerbak 5 min.
Verhit ondertussen de rest van de olie in een grote koekenpan en bak de eieren.
Voeg de rijst toe aan het groentemengsel en schep om. Serveer de nasi met de eieren en de atjar.",https://static.ah.nl/static/recepten/img_080517_2048x1496_JPG.jpg,"{'calories': '785 kcal', 'fatContent': '34 g vet', 'saturatedFatContent': '6 g waarvan verzadigd', 'carbohydrateContent': '89 g koolhydraten', 'proteinContent': '26 g eiwit'}",groente,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187376/spaghetti-cacio-e-pepe,zonder-vlees-vis,Spaghetti cacio e pepe,20,4 serving(s),spaghetti peper olijfolie,"Kook de spaghetti beetgaar volgens de aanwijzingen op de verpakking.
Rasp ondertussen de Pecorino Romano boven een kom. Voeg versgemalen zwarte peper toe naar smaak.
Schep 5 el van het spaghettikookvocht bij de kaas en roer tot je een dikke crème hebt. Giet de spaghetti af en vang een kopje kookvocht op.
Verhit de olijfolie in een hapjespan en voeg de spaghetti en de pecorinocrème toe.
Roer tot de spaghetti overal bedekt is met een gelijkmatig laagje kaas met peper.
Voeg eventueel meer kookvocht toe om de pasta extra smeuïg te maken. Serveer direct.",https://static.ah.nl/static/recepten/img_080654_2048x1496_JPG.jpg,"{'calories': '565 kcal', 'fatContent': '28 g vet', 'saturatedFatContent': '10 g waarvan verzadigd', 'carbohydrateContent': '56 g koolhydraten', 'proteinContent': '21 g eiwit'}",spaghetti,Albert Heijn
https://www.ah.nl/allerhande/recept/R-R1187345/zomerquiche-met-rode-ui-ricotta-en-peterselieolie,zonder-vlees-vis,"Zomerquiche met rode ui, ricotta en peterselieolie",65,4 serving(s),plakjes bladerdeeg groenten ui salade-uitjes eieren ricotta peterselie vierge olijfolie,"Verwarm de oven voor op 180 ºC. Vet de quichevorm in. Laat het bladerdeeg ontdooien en bekleed de quichevorm ermee.
Laat de gegrilde groenten uitlekken en dep droog met keukenpapier. Snijd de rode uien en salade-ui in ringen en rasp de Parmezaanse kaas.
Klop de eieren los en meng met de salade-ui, Parmezaanse kaas en ricotta. Breng op smaak met peper en eventueel zout.
Verdeel achtereenvolgens de helft van het eimengsel, alle gegrilde groenten en de rest van het eimengsel over het bladerdeeg.
Leg de rode ui erop en druk licht aan.
Bak de quiche in ca. 50 min. in het midden van de oven goudbruin en gaar. Dek losjes af met aluminiumfolie als de bovenkant te donker wordt.
Doe ondertussen de peterselie en olie in een hoge beker en pureer met de staafmixer. Breng op smaak met peper en eventueel zout.
Neem de quiche uit de oven en verdeel de peterselieolie erover.",https://static.ah.nl/static/recepten/img_080666_2048x1496_JPG.jpg,"{'calories': '690 kcal', 'fatContent': '48 g vet', 'saturatedFatContent': '20 g waarvan verzadigd', 'carbohydrateContent': '35 g koolhydraten', 'proteinContent': '26 g eiwit'}",quiche,Albert Heijn
